domain,cluster_id,cluster_phish_rate,cluster_risk_label,url_count,phish_count
117.253.110.236:50084,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.12.219:35725,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.152.182:52792,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.153.57:55991,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.160.117:54288,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.160.139:35061,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.175.241:39222,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
117.253.194.216:44977,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.199.167:59526,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.208.255:46045,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.213.35:47625,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.218.215:55341,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.218.8:55039,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.3.8:44928,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.51.154:47373,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.58.176:55698,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.6.53:35185,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.7.49:44747,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.253.99.21:56233,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.100.111:32860,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.101.70:40385,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.139.161:45065,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.141.116:57439,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.167.133:34680,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.177.36:51795,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.178.234:50593,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.181.110:53268,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.59.229:49548,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.62.142:58086,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.63.189:39709,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.97.226:59001,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.97.235:34748,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.254.99.220:47755,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.109.109:38588,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.12.220:58866,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.147.79:52890,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.153.219:41500,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.176.120:49382,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.179.106:55521,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.186.138:44439,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.187.187:44724,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.191.73:58074,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.208.235:48261,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.209.39:58831,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.211.121:59414,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.28.78:35896,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.255.9.55:54834,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.28.27.74:8765,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.28.27.75:8765,0,0.0004137360364087712,LOW RISK — Legitimate,5,0
117.28.27.76:8765,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
117.62.24.213:46276,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.63.227.234:58170,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.81.97.8:53351,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.82.66.164:52482,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.9.3.137:58548,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
117.91.139.159:43320,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
118.119.34.50:81,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
118.232.241.143:20511,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
118.248.199.38:56950,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
118.71.250.6:28411,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.115.164.183:33801,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.116.167.6:35089,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.116.26.98:43642,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.117.255.180:40339,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.13.179.133:8080,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.163.100.116:59427,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.179.214.149:49797,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.179.216.25:55190,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.185.190.85:41359,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.185.240.136:38550,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.191.160.83:57743,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
119.91.152.151:4442,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.148.147.199:48399,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.238.189.72:45229,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.28.221.31:50167,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.31.135.206:37396,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.34.92.235:8888,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.56.3.155:36526,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
120.57.174.172:48823,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.57.223.187:58885,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.10.20:59342,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.12.156:38690,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.170.199:35054,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.172.2:57963,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.204.246:56460,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.205.136:57337,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.225.164:32824,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.243.0:55120,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.243.6:54147,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.246.254:39564,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.247.136:51150,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.28.129:47372,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.30.165:51189,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.71.224:36458,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.77.200:35861,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
120.61.95.148:56716,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.127.34.106,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
121.199.28.252:15241,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.231.149.105:51682,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.231.83.38:54996,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.236.21.150:38691,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.238.38.198:50837,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.239.227.59:51520,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.36.93.103,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
121.40.127.134:4567,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.10.154.126:33058,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.10.178.87:38069,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.10.209.39:47012,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.10.35.68:43493,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.11.11.246:45319,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.11.69.188:33411,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.11.74.143:56537,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.11.76.43:56537,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.223.33:55106,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.226.175:59601,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.230.127:51688,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.244.208:35051,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.31.71:52899,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.12.34.231:41253,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.128.125.113:33520,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.13.146.40:33274,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.13.55.96:37712,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
123.13.80.75:56876,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.13.97.160:37299,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.108.224:56412,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.112.213:34892,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.16.56:42322,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.190.48:57039,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.2.169:11108,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.250.28:43480,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.39.97:38542,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.14.89.169:59571,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.154.17.172:46221,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.172.69.39:38174,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.172.69.6:45952,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.175.48.26:36931,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.185.9.170:44555,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.188.118.137:52581,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.188.68.85:52873,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.188.76.32:38217,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.188.94.227:32835,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.189.135.53:45900,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.189.178.139:37009,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.189.19.21:56736,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.189.83.89:34358,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.114.37:47306,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.128.40:34573,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.141.108:56480,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.16.86:40706,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.27.25:47752,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.27.36:58276,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.190.76.240:55109,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.33.61:39357,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.44.24:35912,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.67.14:39639,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.70.208:35391,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.71.222:47006,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.4.72.22:45983,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.5.13.14:43718,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.5.151.122:55401,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.5.158.223:40797,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.5.167.53:51596,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.8.86.12:56394,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
123.9.241.147:58073,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.135.202.172:60153,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.221.70.199:8888,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.234.157.85:43391,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.234.219.225:44010,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.234.255.61:37010,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.235.239.64:55982,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.94.126.169:44889,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.94.171.237:38948,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.94.199.8:50864,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.94.69.185:47306,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.95.42.89:45152,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
124.95.96.52:57161,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.40.114.147:40922,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.40.227.43:43910,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.40.54.122:51588,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.41.1.70:59603,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.41.170.21:38542,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.41.221.213:39259,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.41.92.233:35570,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.43.33.219:48371,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.43.33.22:46668,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.43.82.12:37308,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.43.92.53:53977,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.44.20.27:48781,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.44.254.128:54217,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.44.44.17:48697,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.44.51.134:37380,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.45.56.96:39064,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.45.66.191:59603,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.46.135.227:36182,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.46.142.226:53040,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.46.234.63:59765,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.47.197.128:56360,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.47.200.48:56360,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.47.243.42:35328,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.47.33.180:45786,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
125.72.194.174:58095,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
13194.funian.life,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,0
134.19.177.44,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
138.186.156.210:23058,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
138.204.196.254:57145,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
139.180.202.227:8080,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
14.120.77.111:43551,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.154.136.130:42936,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.155.206.43:60552,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.161.4.40:8080,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.179.137.170:8383,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.181.67.128:35034,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.223.27.135:43147,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.230.100.153,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.243.106.133,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
14.42.14.216:8602,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
140.206.81.178:41350,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
140.83.50.60:8001,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
141.98.10.116,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
141.98.11.136,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
141.98.11.136:8080,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
141.98.115.226,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
141.98.212.52:44642,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
141.98.7.86,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
143.244.175.131,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
146.103.47.74,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
146.19.191.226,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
146.19.230.96,0,0.0004137360364087712,LOW RISK — Legitimate,5,0
146.196.120.21:36191,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
147.182.183.138,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
147.45.44.104,1,0.0,LOW RISK — Legitimate,34,0
147.45.44.131,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
147.45.50.247,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
147.45.50.57,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
147.45.50.9,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
149.255.15.186:50942,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
149.56.245.6:8080,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
150.158.102.191:1432,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
150.158.19.54:4444,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
150.158.32.132:6174,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
152.230.95.44:35004,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
152.67.221.102,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.117.133.58:35048,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.12.36.162,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.213.192.44,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.17.182,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.17.210,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.17.210:8080,0,0.0004137360364087712,LOW RISK — Legitimate,4,0
154.216.17.31,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.17.41,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.18.113,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.18.13,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.18.164,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.18.19,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.18.230,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
154.216.18.230:8080,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.18.230:85,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.18.94,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.19.101,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.19.108,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.19.140,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.19.158,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.19.57,0,0.0004137360364087712,LOW RISK — Legitimate,4,0
154.216.19.58,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.19.59,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.19.77,0,0.0004137360364087712,LOW RISK — Legitimate,3,0
154.216.19.78,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.19.99,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.20.109,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.20.119:85,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.20.125,0,0.0004137360364087712,LOW RISK — Legitimate,5,0
154.216.20.165,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.20.53,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.216.20.65,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.20.75,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.20.75:85,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.216.20.88,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
154.64.60.137,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
154.8.154.26,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
156.238.233.109,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
156.245.12.57:8000,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
157.20.182.66,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
159.75.148.143,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
160.25.72.207,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
162-19-214-220-11cdn.eyeohost.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,0
162.215.219.170,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
163.142.93.201:58172,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
163.142.95.163:44582,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
166.147.146.187:8040,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
167.71.62.50,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
171.104.127.17:53081,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.104.152.160,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.232.187.155,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.232.189.85,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.234.120.150,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
172.236.19.62,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.245.123.25,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
172.245.123.6,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.0.109:56374,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.0.115:54887,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.0.117:53633,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.0.196:43102,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.0.219:41716,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.107.36.198:47962,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.146.153.32:47752,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.146.224.105:36437,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.146.227.216:52491,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.146.229.99:52491,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.147.105.206:56899,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.147.217.165:49922,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.147.250.207:39172,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.148.189.162:53723,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.149.198.84:33830,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.149.199.196:51946,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.149.98.39:54328,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.150.189.92:41472,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.150.49.204:47781,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.107.144:48221,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.107.34:39589,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.152.15:56735,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.154.78:40895,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.160.107:35836,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.164.59:41433,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.229.20:40357,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.151.82.223:46315,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.161.18.170:39001,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.165.132.149:57333,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.165.134.114:42660,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.165.44.26:46367,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.165.83.49:60219,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.165.94.220:43371,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.166.4.134:38464,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.167.229.220:58287,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.167.66.122:55268,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.168.227.32:54585,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.173.141.97:54433,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
175.173.151.244:44036,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.173.224.109:33692,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.173.32.246:33471,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.173.68.123:41726,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.174.102.90:37382,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.174.27.130:43353,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.174.78.30:43525,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.175.233.239:41433,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.175.60.222:60454,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.175.73.66:40479,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.30.69.216:44960,0,0.0004137360364087712,LOW RISK — Legitimate,2,0
175.31.190.7:48814,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.31.207.55:33908,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.43.137.41:34747,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
175.43.160.5:34747,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
176.111.174.140,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
176.113.115.135,0,0.0004137360364087712,LOW RISK — Legitimate,1,0
